index,store,brand,feat,price,AGE60,EDUC,ETHNIC,INCOME,HHLARGE,WORKWOM,HVAL150,SSTRDIST,SSTRVOL,CPDIST5,CPWVOL5,weekday,brand_dominicks,brand_minute.maid,brand_tropicana,weekday_Friday,weekday_Monday,weekday_Saturday,weekday_Sunday,weekday_Thursday,weekday_Tuesday,weekday_Wednesday,logmove,datetime
830,44,minute.maid,0,2.99,0.190982776,0.329738388,0.037632074,10.86915875,0.116388096,0.340794382,0.64268521,6.134798707,0.615384615,1.64310311,0.539190205,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.647519453,2023-08-04
831,128,tropicana,0,3.87,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.258749511,2023-08-04
832,121,minute.maid,0,2.62,0.16358133,0.35061287,0.039173539,10.94992897,0.091693756,0.382304265,0.61086249,3.751225161,1.090909091,2.069345766,0.559533568,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.895081532,2023-08-04
833,111,tropicana,0,3.87,0.210512842,0.096928919,0.995690759,10.13828296,0.157135934,0.288515406,0.012746711,12.19094513,1.894736842,1.465672465,0.289203431,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.070906089,2023-08-04
834,73,minute.maid,0,2.62,0.257450782,0.07305396,0.109213291,10.61496569,0.135340763,0.292748225,0.005144033,2.584605038,1.5,3.228630183,0.18318752,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.162829389,2023-08-04
835,67,minute.maid,0,2.62,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.050703382,2023-08-04
836,80,tropicana,0,3.19,0.152691263,0.304465687,0.041910238,10.90950929,0.099890045,0.403603604,0.548122392,0.323594391,0.5,1.755245053,0.356535884,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.477003077,2023-08-04
837,106,tropicana,0,3.66,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.249925537,2023-08-04
838,50,dominicks,0,2.29,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,Friday,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.14786713,2023-08-04
839,51,minute.maid,0,2.99,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.363575703,2023-08-04
840,78,dominicks,0,2.29,0.111947994,0.314432275,0.056086079,10.95917494,0.111221204,0.423952262,0.528312901,0.132096821,1.142857143,1.704244878,0.515669276,Friday,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286017468,2023-08-04
841,74,tropicana,0,3.66,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.877381955,2023-08-04
842,71,dominicks,0,2.69,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,Friday,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965545573,2023-08-04
843,72,tropicana,0,3.87,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.169518378,2023-08-04
844,52,tropicana,0,3.87,0.152241195,0.372927296,0.084898613,11.05101698,0.101976511,0.393476864,0.727728684,4.793439152,1.055555556,2.533671515,0.334511569,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.373818841,2023-08-04
845,110,minute.maid,0,2.99,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.269756948,2023-08-04
846,126,dominicks,0,2.49,0.107002273,0.413222417,0.045018573,10.9808762,0.113699475,0.421959283,0.573626374,5.065200839,1.69047619,1.858260236,0.717799295,Friday,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.685243608,2023-08-04
847,106,minute.maid,0,2.99,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.965545573,2023-08-04
848,40,tropicana,0,2.67,0.1818518,0.072128605,0.044053067,10.55025042,0.126812989,0.306107955,0.068989386,1.086386161,0.4,1.28992007,0.444661211,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.803273983,2023-08-04
849,45,minute.maid,0,2.62,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,Friday,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.009030685,2023-08-04
850,45,tropicana,0,3.19,0.128857348,0.280150164,0.087233873,10.74537796,0.083717204,0.464112624,0.342017119,3.158816596,1.25,2.891890631,0.887524737,Friday,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.61323038,2023-08-04
851,77,dominicks,0,2.29,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,Friday,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.796469243,2023-08-04
852,112,minute.maid,1,2.59,0.08972372,0.329898517,0.069710243,10.88265918,0.096660967,0.440164355,0.56065207,3.101112587,0.535714286,3.017842945,0.311666297,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.85838342,2023-08-05
853,18,dominicks,0,2.29,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.348537825,2023-08-05
854,84,minute.maid,1,2.59,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.40110635,2023-08-05
855,72,tropicana,0,3.87,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.026417534,2023-08-05
856,102,minute.maid,1,2.59,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.76957913,2023-08-05
857,68,tropicana,0,3.87,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.553332238,2023-08-05
858,106,dominicks,0,2.49,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.866933285,2023-08-05
859,119,tropicana,0,3.19,0.121574965,0.279952033,0.049584956,10.75271926,0.089350352,0.462266179,0.459405941,2.213790697,1.153846154,2.71959438,0.722367357,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.859363449,2023-08-05
860,123,dominicks,0,2.69,0.176040942,0.153191489,0.204809699,10.33410045,0.145040289,0.3115727,0.228675136,7.449993976,1.111111111,1.60714281,0.166802611,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.624618986,2023-08-05
861,114,dominicks,0,2.29,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.030084094,2023-08-05
862,75,dominicks,0,2.69,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.714231145,2023-08-05
863,76,dominicks,0,2.29,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.624791202,2023-08-05
864,88,tropicana,0,3.66,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.090708716,2023-08-05
865,106,tropicana,0,3.66,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.797940413,2023-08-05
866,12,minute.maid,1,2.59,0.178341405,0.253412969,0.380697988,9.996659083,0.057212416,0.390941597,0.386627907,9.198733552,1.111111111,0.83930322,0.10599881,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.75739211,2023-08-05
867,14,dominicks,0,2.69,0.213949275,0.348293024,0.034178744,11.04392933,0.107894294,0.362305746,0.750769908,3.320947571,0.75,2.359891293,0.73181003,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.104793232,2023-08-05
868,48,tropicana,0,3.66,0.097921961,0.303260384,0.099491703,10.75602879,0.07848683,0.459682823,0.303356282,4.65068687,1.615384615,2.198071182,0.904416734,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.110126802,2023-08-05
869,116,dominicks,0,2.29,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.796469243,2023-08-05
870,53,tropicana,0,3.87,0.300278681,0.2703835,0.065722248,10.60000405,0.113686757,0.312635693,0.441323063,10.45970992,1.0,2.132004658,0.332950694,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.093357017,2023-08-05
871,106,minute.maid,1,2.59,0.109887349,0.157939308,0.19058587,10.50684678,0.146638759,0.367482993,0.099963249,6.250902694,0.904761905,0.991094709,0.103491755,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.651944527,2023-08-05
872,93,dominicks,0,2.69,0.142390194,0.363016383,0.347395301,10.36719012,0.072001002,0.420637376,0.491839763,13.1902194,0.666666667,1.331641281,0.222243272,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.203405521,2023-08-05
873,117,minute.maid,1,2.59,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.872615889,2023-08-05
874,49,tropicana,0,3.66,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.87245515,2023-08-05
875,51,tropicana,0,3.66,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.378390789,2023-08-05
876,72,minute.maid,1,2.59,0.283727688,0.268724553,0.04593884,10.71219307,0.101522843,0.331130976,0.571315163,3.002118069,0.857142857,1.696152707,0.644907796,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.66317126,2023-08-05
877,47,tropicana,0,3.66,0.125798297,0.140598651,0.120675891,10.63532646,0.145731588,0.398027021,0.335671343,4.910910687,2.028571429,1.967744964,0.794855358,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.943072717,2023-08-05
878,86,minute.maid,1,2.59,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.21332243,2023-08-05
879,71,dominicks,0,2.69,0.26807087,0.159588077,0.074828009,10.40483843,0.075013729,0.303101737,0.163882428,6.673879403,1.45,1.818358986,0.266474174,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.797940413,2023-08-05
880,128,minute.maid,1,2.59,0.157485189,0.211896894,0.355911221,10.15342882,0.100043497,0.398251192,0.26618705,10.6674474,2.0,1.409463486,0.259004207,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.15647907,2023-08-05
881,94,tropicana,0,3.19,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.502688505,2023-08-05
882,62,dominicks,0,2.69,0.222534262,0.517760337,0.026510896,11.23619652,0.103979265,0.322765158,0.916699488,5.452685258,0.705882353,2.184049779,0.201722445,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.723832441,2023-08-05
883,9,tropicana,0,3.19,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.018695488,2023-08-05
884,94,minute.maid,1,2.59,0.103002197,0.229390404,0.059311691,10.7445158,0.128111377,0.402313223,0.367446809,3.960019335,1.494736842,1.804932958,0.42732801,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.936535407,2023-08-05
885,102,dominicks,0,2.29,0.216626232,0.120657539,0.172158585,10.49385422,0.13893104,0.289944134,0.034301485,5.844058186,0.689655172,2.353846891,0.158903149,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.348537825,2023-08-05
886,67,dominicks,0,2.29,0.210272984,0.284394654,0.050539779,10.79695991,0.101871469,0.385157627,0.376326075,1.63276453,1.785714286,1.929939975,1.143366607,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.238324625,2023-08-05
887,28,minute.maid,1,2.59,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.768354879,2023-08-05
888,54,tropicana,0,3.66,0.090222278,0.421125644,0.046640859,10.91089788,0.103522408,0.43671875,0.646023263,4.899564267,1.333333333,1.963412365,0.645830051,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.98752448,2023-08-05
889,76,tropicana,0,3.19,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.540909718,2023-08-05
890,86,dominicks,0,2.29,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.560080465,2023-08-05
891,103,tropicana,0,3.19,0.058053966,0.194621102,0.187760899,10.58524512,0.204916868,0.36129428,0.090007348,5.100649474,1.2,3.300102441,0.421982695,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.87245515,2023-08-05
892,109,minute.maid,1,2.59,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.912321,2023-08-05
893,5,dominicks,0,2.49,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.931471806,2023-08-05
894,86,tropicana,0,3.19,0.138756374,0.096763919,0.427866425,10.08897077,0.118656482,0.293206793,0.21005386,2.038235325,0.952380952,1.165745204,0.460779411,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.733594062,2023-08-05
895,28,dominicks,0,2.49,0.213308785,0.233162564,0.055935473,10.79853422,0.103665655,0.389058524,0.445140033,2.912922287,1.727272727,1.820776686,0.814221001,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.461468176,2023-08-05
896,56,minute.maid,1,2.59,0.192888549,0.237550719,0.041356019,10.83182543,0.105927922,0.362168183,0.578125,4.865720568,0.533333333,2.998578338,0.496126662,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.35328847,2023-08-05
897,76,minute.maid,1,2.59,0.149192423,0.087711787,0.425324028,10.1406129,0.144373905,0.296352584,0.096330275,3.558380317,0.909090909,1.07563146,0.214416531,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.31374118,2023-08-05
898,117,tropicana,0,3.66,0.110102729,0.249083542,0.049851894,10.76096203,0.106357795,0.439136251,0.352834113,3.434272274,1.4,1.849425028,0.498380462,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.294377299,2023-08-05
899,98,minute.maid,1,2.59,0.24920053,0.051702821,0.164963731,10.57359638,0.125409403,0.299584392,0.009843473,6.23035712,1.5,3.133176717,0.381569368,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.36948316,2023-08-05
900,77,tropicana,0,3.19,0.10110045,0.376871097,0.073507887,10.98312087,0.118093174,0.414163823,0.624113475,1.875487675,1.176470588,2.510313339,0.554352329,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.743850562,2023-08-05
901,50,tropicana,0,3.19,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.82244473,2023-08-05
902,84,dominicks,0,2.49,0.122100005,0.188094318,0.02963639,10.76561773,0.161592506,0.346358237,0.491441083,0.966161669,1.684210526,1.582358998,0.618634025,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.249925537,2023-08-05
903,114,minute.maid,1,2.59,0.182173295,0.094424515,0.441169508,10.34794899,0.111967075,0.307476963,0.009842116,4.935835625,1.454545455,3.239227061,0.147758687,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.60301434,2023-08-05
904,68,minute.maid,1,2.59,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.31161578,2023-08-05
905,88,minute.maid,1,2.59,0.160414212,0.15163275,0.142928009,10.54980515,0.13516767,0.401899961,0.18957346,4.981954638,1.6,2.087538672,0.489796498,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.12502982,2023-08-05
906,49,minute.maid,1,2.59,0.187473187,0.319949969,0.038352638,10.80675383,0.10247191,0.346411721,0.431708991,3.439418592,2.272727273,1.807235771,0.920568958,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.660141294,2023-08-05
907,75,minute.maid,1,2.59,0.207699493,0.219548453,0.415999466,9.867082871,0.063964709,0.315583259,0.496,7.192666501,2.230769231,1.375126442,0.703181889,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.41846455,2023-08-05
908,51,minute.maid,1,2.59,0.176159718,0.171916711,0.025425719,10.62083942,0.130340815,0.313189796,0.316889001,2.102553804,1.25,2.226766425,0.310202569,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.23881628,2023-08-05
909,101,tropicana,0,3.66,0.225035218,0.174741859,0.087422017,10.65993812,0.096042271,0.390065147,0.354573672,4.849622717,0.5,2.200317948,0.342081421,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.754002934,2023-08-05
910,110,minute.maid,1,2.59,0.114956688,0.167553191,0.152944449,10.52085999,0.161950632,0.404314087,0.232741256,8.458996675,0.954545455,2.335458124,0.321927182,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.761001904,2023-08-05
911,124,tropicana,0,3.87,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.528330936,2023-08-05
912,74,tropicana,0,3.66,0.307397856,0.07119776,0.041542429,10.48001664,0.090196478,0.297796572,0.15625,7.05964577,0.666666667,2.533639879,0.394653498,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.66974259,2023-08-05
913,56,dominicks,0,2.49,0.192888549,0.237550719,0.041356019,10.83182543,0.105927922,0.362168183,0.578125,4.865720568,0.533333333,2.998578338,0.496126662,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.154615357,2023-08-05
914,90,minute.maid,1,2.59,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.32009041,2023-08-05
915,18,minute.maid,1,2.59,0.272313368,0.072246456,0.074417144,10.39197554,0.097937631,0.313907719,0.093351946,1.980307092,0.666666667,1.684315129,0.154224764,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.64351832,2023-08-05
916,50,dominicks,0,2.29,0.153357376,0.128764278,0.07092564,10.58930796,0.111798396,0.3242127,0.240180587,2.767046304,0.727272727,1.939328534,0.470972765,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.476371197,2023-08-05
917,68,dominicks,0,2.69,0.181417756,0.159721511,0.220991053,10.1883657,0.108476376,0.330539657,0.218654434,6.650601624,1.538461538,1.626191859,0.125092069,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.154615357,2023-08-05
918,116,tropicana,0,3.19,0.18817339,0.259224748,0.033137058,10.69711335,0.117657192,0.35563513,0.308160505,3.215079635,1.666666667,1.55776418,0.812883335,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.540909718,2023-08-05
919,107,minute.maid,1,2.59,0.261867453,0.273051907,0.025624482,10.82713119,0.094316953,0.311220523,0.533949633,5.821370205,1.19047619,1.994644862,0.300364461,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.30521234,2023-08-05
920,109,tropicana,0,3.87,0.151055656,0.476916693,0.060687451,11.23319833,0.114171257,0.340806694,0.878804348,7.481499805,0.714285714,2.416943478,0.394100191,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.379238908,2023-08-05
921,5,minute.maid,1,2.59,0.117368032,0.32122573,0.053875277,10.92237097,0.103091585,0.410568032,0.535883355,3.801997814,0.681818182,1.600573425,0.736306837,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.34714721,2023-08-05
922,21,minute.maid,1,2.59,0.066896458,0.17750345,0.105038777,10.71619397,0.164179104,0.406070931,0.123485737,0.267524672,1.05,1.953944431,0.602073176,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.936535407,2023-08-05
923,124,minute.maid,1,2.59,0.119625811,0.261875835,0.572355861,10.25895677,0.12494986,0.348518562,0.416315588,6.328746874,0.727272727,1.793795763,0.202168946,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.7722673,2023-08-05
924,9,dominicks,0,2.29,0.269119018,0.222172318,0.032618826,10.78715178,0.096830474,0.358994501,0.505747126,1.103278736,0.666666667,1.820474337,0.441268272,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.049254841,2023-08-05
925,100,tropicana,0,3.87,0.136995144,0.049550286,0.564086801,10.0365751,0.216354344,0.267233951,0.011117974,8.369534986,1.115384615,2.109824346,0.197683955,Saturday,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.286017468,2023-08-05
926,92,dominicks,0,2.49,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.336936914,2023-08-05
927,90,dominicks,0,2.49,0.225219573,0.050193454,0.268367489,10.5046565,0.124328331,0.244462674,0.005700872,12.84014961,2.461538462,4.107901798,0.370342571,Saturday,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.356107661,2023-08-05
928,92,minute.maid,1,2.59,0.137827632,0.27012665,0.375388716,10.65780038,0.15049505,0.323033209,0.134417808,3.764544229,2.25,1.591835871,0.348654011,Saturday,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.28575227,2023-08-05
